"3860","Bachelor of Commerce [B.Com] Get Detailed Fees","5,025 *"
"3860","Bachelor of Mass Media [B.M.M.] Get Detailed Fees","27,051 *"
"3860","Master of Science [M.Sc] Get Detailed Fees","4,975 *"
"3860","Ph.D",""
"2594","Master of Business Administration [MBA]",""
"2594","Bachelor of Science [B.Sc]",""
"2594","Bachelor of Arts [BA]",""
"2594","Bachelor of Commerce [B.Com]",""
"2594","Bachelor of Commerce [B.Com] {Hons.}",""
"2594","Bachelor of Science [B.Sc] {Hons.} (Agriculture)",""
"2594","Master of Science [M.Sc] Get Detailed Fees","35,580"
"2594","Master of Computer Applications [M.C.A]",""
"5137","Bachelor of Science [B.Sc] Get Detailed Fees","1,933"
"5137","Bachelor of Arts [BA] Get Detailed Fees","1,740"
"5137","Bachelor of Commerce [B.Com] Get Detailed Fees","1,462"
"5137","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","1,462"
"5137","Bachelor of Business Administration [BBA] Get Detailed Fees","1,462"
"5137","Bachelor of Computer Application [BCA] Get Detailed Fees","12,775"
"5137","Master of Science [M.Sc] Get Detailed Fees","23,200"
"5137","Master of Arts [M.A] Get Detailed Fees","2,413"
"5137","Master of Commerce [M.Com] Get Detailed Fees","2,588"
"5137","Master of Philosophy [M.Phil] Get Detailed Fees","5,105 *"
"5137","Ph.D Get Detailed Fees","1,700 *"
"16926","Master of Business Administration [MBA]",""
"16926","Bachelor of Arts [BA]",""
"16926","Bachelor of Commerce [B.Com]",""
"16926","Bachelor of Commerce [B.Com] {Hons.}",""
"16926","Bachelor of Science [B.Sc]",""
"16926","Master of Commerce [M.Com]",""
"16926","Master of Finance and Control [MFC]",""
"16926","Master of Computer Applications [M.C.A]",""
"16926","Master of Journalism and Mass Communication [MJMC]",""
"5859","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","89,383"
"5859","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","75,375"
"5859","Bachelor of Business Administration [BBA] {Hons.} Get Detailed Fees","59,150"
"5859","Bachelor of Commerce [B.Com] Get Detailed Fees","142,050"
"5859","Master of Science [M.Sc] Get Detailed Fees","52,900"
"5859","Master of Commerce [M.Com] Get Detailed Fees","44,950"
"5859","Post Graduate Diploma in Dietetics & Applied Nutrition",""
"5859","Bachelor of Science [B.Sc]",""
"4898","Master of Business Administration [MBA] Get Detailed Fees","27,000 *"
"4898","Bachelor of Science [B.Sc] Get Detailed Fees","17,155 *"
"4898","Bachelor of Arts [BA] Get Detailed Fees","9,205 *"
"4898","Bachelor of Commerce [B.Com] Get Detailed Fees","11,955 *"
"4898","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","14,955 *"
"4898","Bachelor of Business Management [BBM] Get Detailed Fees","22,045 *"
"4898","Master of Science [M.Sc] Get Detailed Fees","12,605 *"
"4898","Master of Commerce [M.Com] Get Detailed Fees","12,045 *"
"4898","Master of Computer Applications [M.C.A] Get Detailed Fees","27,000 *"
"1173","Bachelor of Technology [B.Tech] Get Detailed Fees","35,000 *"
"1173","Master of Business Administration [MBA] Get Detailed Fees","31,949"
"1173","Bachelor of Science [B.Sc] Get Detailed Fees","20,000 *"
"1173","Bachelor of Arts [BA] Get Detailed Fees","3,500 *"
"1173","Bachelor of Business Management [BBM] Get Detailed Fees","30,000 *"
"1173","Bachelor of Commerce [B.Com] Get Detailed Fees","1,810 *"
"1173","Master of Science [M.Sc] Get Detailed Fees","32,800 *"
"1173","Master of Arts [M.A] Get Detailed Fees","9,500 *"
"1173","Master of Human Resource Management [MHRM] Get Detailed Fees","31,949 *"
"1173","Master of Computer Applications [M.C.A] Get Detailed Fees","30,299"
"2023","Bachelor of Arts [BA]",""
"2023","Bachelor of Science [B.Sc]",""
"2023","Bachelor of Library and Information Science [B.Lib.I.Sc]",""
"2023","Bachelor of Education [B.Ed]",""
"2023","Bachelor of Commerce [B.Com]",""
"2023","Master of Arts [M.A]",""
"2023","Master of Science [M.Sc]",""
"5124","Bachelor of Arts [BA] {Hons.} Get Detailed Fees","37,450"
"5124","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","37,850"
"5124","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","41,400"
"5124","Bachelor of Business Administration [BBA] {Hons.} Get Detailed Fees","56,700"
"5124","Master of Commerce [M.Com] Get Detailed Fees","41,350"
"5124","Master of Arts [MA] (English) Get Detailed Fees","37,750"
"16058","Bachelor of Business Administration [BBA] Get Detailed Fees","24,500 *"
"16058","Bachelor of Business Management [BBM] (International Business)",""
"16058","Bachelor of Commerce [B.Com]",""
"16058","Bachelor of Computer Application [BCA]",""
"16058","Master of Commerce [M.Com]",""
"16058","Master of Computer Applications [M.C.A]",""
"16058","Master of Computer Applications [M.C.A] {Lateral}",""
"16058","Ph.D",""
"16058","Post Graduate Diploma in Management [PGDM]",""
"16058","Diploma in Taxation Law [DTL]",""
"2343","Bachelor of Arts [BA] Get Detailed Fees","16,750"
"2343","Bachelor of Commerce [B.Com] Get Detailed Fees","16,917"
"2343","Bachelor of Computer Application [BCA] Get Detailed Fees","27,117"
"28328","Bachelor of Commerce [B.Com] Get Detailed Fees","18,045"
"28328","Bachelor of Management Studies [BMS] Get Detailed Fees","16,305"
"28328","Master of Commerce [M.Com] Get Detailed Fees","7,478"
"3757","Bachelor of Science [B.Sc] Get Detailed Fees","30,667"
"3757","Bachelor of Commerce [B.Com] Get Detailed Fees","45,667"
"3757","Bachelor of Arts [BA] (English Literature) Get Detailed Fees","30,667"
"3757","Bachelor of Computer Application [BCA] Get Detailed Fees","38,667"
"3757","Master of Science [M.Sc] Get Detailed Fees","48,000"
"3757","Master of Commerce [M.Com] Get Detailed Fees","31,000"
"3757","Master of Arts [MA] (English Literature) Get Detailed Fees","31,000"
"3757","Master of Journalism and Mass Communication [MJMC] Get Detailed Fees","31,000"
"3757","Master of Philosophy [M.Phil]",""
"3757","Ph.D",""
"2976","Bachelor of Arts [BA] {Hons.}",""
"2976","Bachelor of Arts [BA] Get Detailed Fees","38,840"
"2976","Bachelor of Science [B.Sc] Get Detailed Fees","38,580"
"2976","Bachelor of Business Administration [BBA] Get Detailed Fees","62,400"
"2976","Bachelor of Commerce [B.Com] Get Detailed Fees","46,620"
"2976","Bachelor of Computer Application [BCA] Get Detailed Fees","73,160"
"2976","Bachelor of Commerce [B.Com] {Hons.} (Economics)",""
"2976","Master of Arts [M.A] Get Detailed Fees","39,270"
"2976","Master of Science [M.Sc] Get Detailed Fees","44,950"
"2976","Master of Commerce [M.Com] Get Detailed Fees","49,880"
"2976","Post Graduate Diploma Get Detailed Fees","48,980"
"4370","Bachelor of Science [B.Sc] Get Detailed Fees","6,540"
"4370","Bachelor of Arts [BA] Get Detailed Fees","4,710"
"4370","Bachelor of Physical Education [B.P.Ed]",""
"4370","Bachelor of Commerce [B.Com] Get Detailed Fees","5,310"
"4370","Bachelor of Commerce [B.Com] {Hons.}",""
"4370","Bachelor of Law [L.L.B] Get Detailed Fees","5,156"
"4370","Master of Arts [M.A]",""
"4370","Master of Commerce [M.Com]",""
"4370","Master of Science [M.Sc]",""
"4370","Bachelor of Business Administration [BBA] (International Business)",""
"927","Bachelor of Arts [BA]",""
"927","Bachelor of Commerce [B.Com]",""
"927","Bachelor of Science [B.Sc]",""
"3333","Master of Business Administration [MBA]",""
"3333","Bachelor of Science [B.Sc] Get Detailed Fees","1,180"
"3333","Bachelor of Commerce [B.Com] Get Detailed Fees","664"
"3333","Bachelor of Arts [BA] Get Detailed Fees","664"
"3333","Bachelor of Business Administration [BBA] Get Detailed Fees","664"
"3333","Bachelor of Vocational Studies [B.Voc] Get Detailed Fees","1,014"
"3333","Bachelor of Computer Application [BCA]",""
"3333","Master of Science [M.Sc] Get Detailed Fees","2,156"
"3333","Master of Arts [M.A] Get Detailed Fees","1,376"
"3333","Post Graduate Diploma in Management [PGDM]",""
"3333","Master of Commerce [M.Com]",""
"3333","Post Graduate Diploma in Actuarial Science",""
"3333","Master of Philosophy [M.Phil]",""
"3333","Ph.D",""
"4167","Bachelor of Arts [BA] Get Detailed Fees","1,668"
"4167","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","1,968"
"4167","Bachelor of Science [B.Sc] Get Detailed Fees","2,294"
"4167","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","2,408"
"4167","Bachelor of Commerce [B.Com] Get Detailed Fees","1,788"
"4167","Bachelor of Commerce [B.Com] {Hons.} (Accounting and Finance) Get Detailed Fees","2,088"
"3010","Bachelor of Science [B.Sc] Get Detailed Fees","12,000 *"
"3010","Bachelor of Computer Application [BCA] Get Detailed Fees","18,000 *"
"3010","Bachelor of Arts [BA] Get Detailed Fees","3,000 *"
"3010","Bachelor of Business Administration [BBA] Get Detailed Fees","13,000 *"
"3010","Bachelor of Business Management [BBM] (International Business) Get Detailed Fees","13,000 *"
"3010","Bachelor of Commerce [B.Com]",""
"3010","Master of Science [M.Sc] Get Detailed Fees","20,000 *"
"3010","Master of Arts [M.A] Get Detailed Fees","4,000 *"
"3010","Master of Commerce [M.Com] Get Detailed Fees","4,000 *"
"3010","Master of Computer Applications [M.C.A] Get Detailed Fees","28,000 *"
"3010","Ph.D",""
"3010","Post Graduate Diploma in Management [PGDM] Get Detailed Fees","30,000 *"
"4554","Bachelor of Arts [BA] Get Detailed Fees","7,580"
"4554","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","8,180"
"4554","Bachelor of Science [B.Sc] Get Detailed Fees","9,120"
"4554","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","8,640"
"4554","Bachelor of Commerce [B.Com] {Hons.} (Accounting and Finance) Get Detailed Fees","8,920"
"4174","Bachelor of Arts [BA] Get Detailed Fees","6,023"
"4174","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","6,823"
"4174","Bachelor of Commerce [B.Com] Get Detailed Fees","6,423"
"4174","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","6,557"
"3184","Bachelor of Arts [BA] Get Detailed Fees","10,000"
"3184","Bachelor of Science [B.Sc]",""
"3184","Bachelor of Vocational Studies [B.Voc]",""
"3184","Bachelor of Business Administration [BBA]",""
"3184","Bachelor of Management Studies [BMS]",""
"3184","Bachelor of Commerce [B.Com] Get Detailed Fees","25,000"
"3184","Bachelor of Commerce [B.Com] {Hons.}",""
"3184","Bachelor of Computer Application [BCA]",""
"3184","Master of Arts [M.A] Get Detailed Fees","22,800"
"3184","Master of Commerce [M.Com] Get Detailed Fees","25,500"
"3184","Master of Science [M.Sc] (Anthropology)",""
"3184","Diploma",""
"3184","Advanced Diploma",""
"3184","Post Graduate Diploma in Retail Management",""
"3184","Post Graduate Diploma in GIS and Remote Sensing",""
"3184","Certification",""
"3099","Bachelor of Arts [BA]",""
"3099","Bachelor of Science [B.Sc]",""
"3099","Bachelor of Commerce [B.Com]",""
"3099","Bachelor of Business Management [BBM]",""
"3099","Master of Science [M.Sc] Get Detailed Fees","34,000"
"3099","Master of Commerce [M.Com]",""
"2220","Bachelor of Arts [BA] Get Detailed Fees","1,773"
"2220","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","1,943"
"2220","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","3,070"
"2220","Bachelor of Commerce [B.Com] Get Detailed Fees","2,703"
"2220","Bachelor of Science [B.Sc] {Hons.} (Geography) Get Detailed Fees","6,883"
"1915","Bachelor of Commerce [B.Com] Get Detailed Fees","2,295"
"1915","Bachelor of Arts [BA] Get Detailed Fees","2,295"
"1915","Bachelor of Science [B.Sc] Get Detailed Fees","3,195"
"1915","Bachelor of Business Administration [BBA] Get Detailed Fees","12,173 *"
"1915","Master of Arts [M.A] Get Detailed Fees","21,840"
"1915","Master of Science [M.Sc] Get Detailed Fees","4,715 *"
"1915","Master of Computer Management [MCM] Get Detailed Fees","2,295"
"1915","Master of Commerce [M.Com] Get Detailed Fees","2,255 *"
"1915","Post Graduate Diploma Get Detailed Fees","6,000"
"1915","Post Graduate Diploma in Computer Commercial Application [PGDCCA] Get Detailed Fees","2,295"
"1915","Ph.D",""
"1915","Diploma in Creative Writing in English Get Detailed Fees","3,000"
"1915","Certification Get Detailed Fees","2,000"
"15796","Bachelor of Science [B.Sc]",""
"15796","Bachelor of Science [B.Sc] {Hons.}",""
"15796","Bachelor of Arts [BA]",""
"15796","Bachelor of Commerce [B.Com]",""
"15796","Bachelor of Commerce [B.Com] {Hons.}",""
"15796","Bachelor of Computer Application [BCA]",""
"15796","Master of Science [M.Sc]",""
"15796","Master of Arts [MA] (Economics)",""
"15796","Master of Business Economics [MBE]",""
"15796","Post Graduate Diploma in Marketing Management",""
"15796","Master of Commerce [M.Com]",""
"15796","Post Graduate Diploma",""
"3682","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","3,119"
"3682","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","3,119"
"3682","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","3,119"
"3682","Master of Arts [M.A] Get Detailed Fees","3,823"
"3682","Master of Science [M.Sc] Get Detailed Fees","4,323"
"3682","Master of Commerce [M.Com] Get Detailed Fees","3,823"
"3682","Master of Philosophy [M.Phil] Get Detailed Fees","14,230"
"1153","Bachelor of Science [B.Sc] Get Detailed Fees","55,000"
"1153","Bachelor of Arts [BA] Get Detailed Fees","38,000"
"1153","Bachelor of Commerce [B.Com]",""
"1153","Bachelor of Science [B.Sc] {Hons.} (Computer Science)",""
"1153","Bachelor of Computer Application [BCA] Get Detailed Fees","25,000"
"1153","Master of Arts [M.A] Get Detailed Fees","53,900"
"1153","Master of Science [M.Sc] Get Detailed Fees","75,000"
"1153","Master of Commerce [M.Com]",""
"1153","Master of Computer Applications [M.C.A] Get Detailed Fees","55,000"
"1153","Diploma in Journalism",""
"15716","Master of Business Administration [MBA] Get Detailed Fees","29,927"
"15716","Bachelor of Commerce [B.Com] Get Detailed Fees","1,970"
"15716","Bachelor of Computer Application [BCA] Get Detailed Fees","18,795"
"15716","Master of Commerce [M.Com] Get Detailed Fees","4,283"
"15716","Ph.D",""
"15716","Certificate of Proficiency in English",""
"16955","Bachelor of Science [B.Sc] Get Detailed Fees","15,000"
"16955","Bachelor of Business Administration [BBA] Get Detailed Fees","30,000"
"16955","Bachelor of Commerce [B.Com] Get Detailed Fees","15,000"
"16955","Master of Science [M.Sc] Get Detailed Fees","32,800"
"2716","Bachelor of Arts [B.A] {Hons.} Get Detailed Fees","6,070 *"
"2716","Bachelor of Science [B.Sc] {Hons.} Get Detailed Fees","16,710 *"
"2716","Bachelor of Social Work [BSW] Get Detailed Fees","9,180 *"
"2716","Bachelor of Business Administration [BBA] {Hons.} Get Detailed Fees","20,353"
"2716","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","17,602 *"
"2716","Bachelor of Science [B.Sc] (Computer Applications) Get Detailed Fees","29,383"
"2716","Bachelor of Arts [BA] (Computer Applications) Get Detailed Fees","6,070 *"
"2716","Bachelor of Computer Application [BCA] Get Detailed Fees","29,383"
"2716","Post Graduate Diploma in Women and Child Welfare Get Detailed Fees","7,500 *"
"2716","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","23,760"
"2716","Master of Arts [M.A] Get Detailed Fees","7,350 *"
"2716","Master of Science [M.Sc] Get Detailed Fees","7,350 *"
"2716","Certificate Course in Computer Application [CCA]",""
"1237","Master of Business Administration [MBA] Get Detailed Fees","28,000 *"
"1237","Bachelor of Science [B.Sc] Get Detailed Fees","4,614 *"
"1237","Bachelor of Arts [BA] Get Detailed Fees","4,614 *"
"1237","Bachelor of Commerce [B.Com] Get Detailed Fees","4,614 *"
"1237","Bachelor of Business Administration [BBA] Get Detailed Fees","4,614"
"1237","Bachelor of Commerce [B.Com] {Hons.} Get Detailed Fees","4,614 *"
"1237","Bachelor of Science [B.Sc] {Hons.} (Computer Science) Get Detailed Fees","4,614 *"
"1237","Bachelor of Computer Application [BCA] Get Detailed Fees","4,614"
"1237","Bachelor of Science [B.Sc] (Interior Design) Get Detailed Fees","4,614 *"
"1237","Master of Science [M.Sc] Get Detailed Fees","15,000 *"
"1237","Master of Arts [M.A] Get Detailed Fees","15,000 *"
"1237","Master of Commerce [M.Com] Get Detailed Fees","4,787 *"
"1237","Master of Computer Applications [M.C.A] Get Detailed Fees","20,422 *"
"1237","Master of Philosophy [M.Phil] Get Detailed Fees","5,062"
"1237","Ph.D",""
"1102","Bachelor of Arts [BA] Get Detailed Fees","14,400"
"1102","Bachelor of Business Administration [BBA] Get Detailed Fees","27,060"
"1102","Bachelor of Commerce [B.Com] Get Detailed Fees","14,400"
"1102","Bachelor of Computer Application [BCA] Get Detailed Fees","27,560"
"1102","Post Graduate Diploma in Computer Applications [PGDCA] Get Detailed Fees","12,000"
"47302","Bachelor of Commerce [B.Com] Get Detailed Fees","17,052"
"47302","Bachelor of Management Studies [BMS] Get Detailed Fees","16,818"
"47302","Bachelor of Science [B.Sc] (Information Technology) Get Detailed Fees","23,285"
"47302","Master of Commerce [M.Com] Get Detailed Fees","11,428"
"4956","Bachelor of Science [B.Sc] Get Detailed Fees","3,500"
"4956","Bachelor of Arts [BA]",""
"4956","Bachelor of Vocational Studies [B.Voc]",""
"4956","Bachelor of Commerce [B.Com]",""
"4956","Bachelor of Computer Applications [BCA] (Information Security and Cloud Technology)",""
"4956","Bachelor of Management Studies [BMS] (International Business) Get Detailed Fees","22,000"
"4956","Master of Arts [M.A] Get Detailed Fees","6,500"
"4956","Master of Fashion Designing [MFD]",""
"4956","Master of Commerce [M.Com] Get Detailed Fees","37,500"
"4956","Master of Tourism and Travel Management [M.T.T.M]",""
"4956","Master of Science [M.Sc] Get Detailed Fees","7,000"
"4956","Ph.D",""
"4956","Master of Philosophy [M.Phil]",""
"4956","Diploma",""
"4956","Post Graduate Diploma",""
"4956","Post Graduate Diploma in Management [PGDM] (Research and Business Analytics)",""
"4956","Certification",""
